class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
e,f,y,g,t,n,f,c,b,p,t,b,s,s,w,o,p,w,o,p,k,v,d
e,f,o,e,t,n,f,c,b,p,t,b,s,s,p,p,p,w,o,p,n,v,d
e,f,y,g,t,n,f,c,b,p,t,b,s,s,p,p,p,w,o,p,n,o,d
p,x,o,g,f,f,f,c,b,gh,e,b,o,o,p,o,p,w,o,o,o,v,d
e,f,y,e,t,n,f,c,b,o,t,b,s,s,w,w,p,w,o,p,n,v,d
e,f,y,e,t,n,f,c,b,p,t,b,s,s,w,o,p,w,o,p,n,o,d
p,x,s,o,f,o,f,c,n,gh,e,b,s,s,w,w,p,w,o,p,k,o,d
e,f,o,e,t,n,f,c,b,o,t,b,s,s,w,w,p,w,o,p,k,v,d
e,f,o,g,t,n,f,c,b,o,t,b,s,s,o,p,p,w,o,p,k,o,d
e,f,o,g,t,n,f,c,b,w,t,b,s,s,w,w,p,w,o,p,n,o,d
e,f,o,g,t,n,f,c,b,o,t,b,s,s,o,p,p,w,o,p,n,v,d
p,x,o,g,f,f,f,c,b,gh,e,b,o,o,o,o,p,w,o,o,o,v,p
e,f,y,n,t,n,f,c,b,p,t,b,s,s,p,o,p,w,o,p,n,o,d
e,f,y,g,t,n,f,c,b,n,t,b,s,s,w,o,p,w,o,p,k,v,d
e,f,y,n,t,n,f,c,b,o,t,b,s,s,p,p,p,w,o,p,k,o,d
p,x,s,o,f,o,f,c,n,n,e,b,s,s,w,w,p,w,o,p,k,o,d
e,f,y,e,t,n,f,c,b,n,t,b,s,s,p,p,p,w,o,p,k,o,d
e,f,y,g,t,n,f,c,b,p,t,b,s,s,o,p,p,w,o,p,k,v,d
e,f,y,e,t,n,f,c,b,n,t,b,s,s,w,p,p,w,o,p,k,o,d
p,x,s,w,f,o,f,c,n,o,e,b,s,s,w,w,p,w,o,p,k,o,d
p,x,o,g,f,f,f,c,b,gh,e,b,o,o,o,o,p,w,o,o,o,v,p
e,f,y,n,t,n,f,c,b,w,t,b,s,s,w,p,p,w,o,p,n,v,d
p,x,o,g,f,f,f,c,b,gh,e,b,o,o,p,p,p,w,o,o,o,v,g
p,x,o,w,f,o,f,c,n,n,e,b,s,s,w,w,p,w,o,p,n,o,d
e,f,y,n,t,n,f,c,b,w,t,b,s,s,o,o,p,w,o,p,k,o,d
e,f,y,g,t,n,f,c,b,p,t,b,s,s,w,w,p,w,o,p,n,v,d
e,f,y,g,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,n,v,d
e,f,y,g,t,n,f,c,b,w,t,b,s,s,w,p,p,w,o,p,n,v,d
p,x,o,w,f,o,f,w,n,p,e,b,s,s,w,w,p,w,o,p,n,v,d
e,f,o,e,t,n,f,c,b,o,t,b,s,s,w,w,p,w,o,p,n,v,d
p,x,o,g,f,f,f,c,b,gh,e,b,o,o,p,o,p,w,o,o,o,v,g
e,f,y,n,t,n,f,c,b,w,t,b,s,s,o,w,p,w,o,p,n,o,d
e,f,y,n,t,n,f,c,b,p,t,b,s,s,p,o,p,w,o,p,n,v,d
p,x,s,o,f,o,f,c,n,o,e,b,s,s,w,w,p,w,o,p,k,v,d
e,f,y,g,t,n,f,c,b,n,t,b,s,s,w,o,p,w,o,p,n,o,d
p,x,s,o,f,o,f,c,n,gh,e,b,s,s,w,w,p,w,o,p,n,v,d
e,x,y,n,t,n,f,c,b,n,t,b,s,s,w,p,p,w,o,p,n,o,d
p,x,y,g,f,f,f,c,b,p,e,b,o,o,o,o,p,w,o,o,o,o,g
e,f,y,e,t,n,f,c,b,w,t,b,s,s,o,w,p,w,o,p,k,o,d
p,x,o,o,f,o,f,c,n,p,e,b,s,s,w,w,p,w,o,p,n,o,d
p,x,o,g,f,f,f,c,b,p,e,b,o,o,p,o,p,w,o,o,o,v,p
e,f,o,e,t,n,f,c,b,o,t,b,s,s,w,o,p,w,o,p,n,o,d
e,f,o,e,t,n,f,c,b,w,t,b,s,s,o,w,p,w,o,p,k,o,d
p,x,o,g,f,o,f,c,n,o,e,b,s,s,w,w,p,w,o,p,n,o,d
p,x,o,g,f,f,f,c,b,p,e,b,o,o,o,o,p,w,o,o,o,v,g
e,f,y,g,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,n,o,d
p,x,o,g,f,f,f,c,b,p,e,b,o,o,o,o,p,w,o,o,o,v,d
e,f,o,e,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,k,v,d
e,f,y,n,t,n,f,c,b,o,t,b,s,s,w,p,p,w,o,p,k,v,d
p,f,y,y,f,f,f,c,b,gh,e,b,o,o,o,o,p,w,o,o,o,o,d
e,f,y,e,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,k,o,d
e,f,y,e,t,n,f,c,b,p,t,b,s,s,w,w,p,w,o,p,k,v,d
e,f,y,n,t,n,f,c,b,w,t,b,s,s,o,o,p,w,o,p,n,o,d
e,x,o,n,t,n,f,c,b,w,t,b,s,s,o,p,p,w,o,p,k,v,d
p,f,y,g,f,f,f,c,b,gh,e,b,o,o,p,o,p,w,o,o,o,v,d
e,f,y,g,t,n,f,c,b,o,t,b,s,s,o,w,p,w,o,p,n,v,d
e,f,o,e,t,n,f,c,b,w,t,b,s,s,p,w,p,w,o,p,k,o,d
e,f,y,n,t,n,f,c,b,p,t,b,s,s,p,p,p,w,o,p,n,v,d
e,x,y,g,t,n,f,c,b,p,t,b,s,s,p,w,p,w,o,p,n,o,d
e,x,y,n,t,n,f,c,b,w,t,b,s,s,o,w,p,w,o,p,k,v,d
p,x,o,g,f,f,f,c,b,p,e,b,o,o,o,o,p,w,o,o,o,v,d
p,x,s,w,f,o,f,w,n,gh,e,b,s,s,w,w,p,w,o,p,n,v,d
p,f,o,y,f,f,f,c,b,gh,e,b,o,o,o,o,p,w,o,o,o,v,p
e,f,y,n,t,n,f,c,b,o,t,b,s,s,p,o,p,w,o,p,n,v,d
e,f,y,e,t,n,f,c,b,p,t,b,s,s,p,o,p,w,o,p,k,o,d
e,f,o,e,t,n,f,c,b,o,t,b,s,s,p,o,p,w,o,p,n,o,d
e,f,o,e,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,n,o,d
e,f,y,e,t,n,f,c,b,w,t,b,s,s,o,p,p,w,o,p,n,v,d
e,f,y,n,t,n,f,c,b,n,t,b,s,s,o,o,p,w,o,p,k,o,d
e,f,y,e,t,n,f,c,b,n,t,b,s,s,w,o,p,w,o,p,k,v,d
p,x,y,g,f,f,f,c,b,gh,e,b,o,o,o,o,p,w,o,o,o,o,g
e,f,y,e,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,n,o,d
e,f,y,n,t,n,f,c,b,p,t,b,s,s,w,w,p,w,o,p,n,o,d
p,x,o,g,f,f,f,c,b,p,e,b,o,o,p,o,p,w,o,o,o,v,d
p,x,o,w,f,o,f,w,n,p,e,b,s,s,w,w,p,w,o,p,k,o,d
p,x,o,g,f,o,f,w,n,p,e,b,s,s,w,w,p,w,o,p,k,v,d
e,x,y,n,t,n,f,c,b,o,t,b,s,s,w,o,p,w,o,p,n,o,d
p,f,o,y,f,f,f,c,b,gh,e,b,o,o,p,p,p,w,o,o,o,v,p
p,x,s,g,f,o,f,w,n,n,e,b,s,s,w,w,p,w,o,p,n,v,d
e,f,y,e,t,n,f,c,b,w,t,b,s,s,o,w,p,w,o,p,n,v,d
e,f,y,e,t,n,f,c,b,o,t,b,s,s,w,w,p,w,o,p,n,o,d
e,f,o,e,t,n,f,c,b,p,t,b,s,s,o,p,p,w,o,p,k,v,d
p,x,o,y,f,f,f,c,b,p,e,b,o,o,o,o,p,w,o,o,o,v,d
e,f,y,n,t,n,f,c,b,o,t,b,s,s,o,o,p,w,o,p,n,v,d
e,f,o,e,t,n,f,c,b,w,t,b,s,s,w,w,p,w,o,p,n,v,d
e,f,y,e,t,n,f,c,b,o,t,b,s,s,p,w,p,w,o,p,n,v,d
p,x,o,y,f,f,f,c,b,p,e,b,o,o,p,p,p,w,o,o,o,v,p
p,x,o,g,f,o,f,c,n,n,e,b,s,s,w,w,p,w,o,p,n,v,d
e,f,o,e,t,n,f,c,b,o,t,b,s,s,w,p,p,w,o,p,k,v,d
p,x,s,g,f,o,f,c,n,gh,e,b,s,s,w,w,p,w,o,p,n,o,d
p,x,o,w,f,o,f,c,n,o,e,b,s,s,w,w,p,w,o,p,n,v,d
p,x,o,g,f,f,f,c,b,gh,e,b,o,o,p,o,p,w,o,o,o,o,g
e,f,y,g,t,n,f,c,b,n,t,b,s,s,w,p,p,w,o,p,n,v,d
e,f,o,e,t,n,f,c,b,n,t,b,s,s,o,o,p,w,o,p,k,v,d
p,f,o,y,f,f,f,c,b,p,e,b,o,o,o,p,p,w,o,o,o,o,p
e,f,o,e,t,n,f,c,b,o,t,b,s,s,o,w,p,w,o,p,k,o,d
e,f,y,e,t,n,f,c,b,w,t,b,s,s,w,p,p,w,o,p,n,v,d
e,f,o,g,t,n,f,c,b,o,t,b,s,s,p,w,p,w,o,p,n,v,d
e,f,y,e,t,n,f,c,b,n,t,b,s,s,o,w,p,w,o,p,n,o,d
e,f,o,g,t,n,f,c,b,o,t,b,s,s,w,p,p,w,o,p,k,v,d
e,f,y,n,t,n,f,c,b,o,t,b,s,s,w,p,p,w,o,p,k,o,d
e,f,y,e,t,n,f,c,b,w,t,b,s,s,p,w,p,w,o,p,k,v,d
e,f,y,n,t,n,f,c,b,w,t,b,s,s,o,o,p,w,o,p,n,v,d
e,f,o,e,t,n,f,c,b,n,t,b,s,s,p,p,p,w,o,p,n,o,d
e,f,y,e,t,n,f,c,b,w,t,b,s,s,w,p,p,w,o,p,n,o,d
e,f,o,g,t,n,f,c,b,w,t,b,s,s,w,o,p,w,o,p,k,o,d
e,x,o,g,t,n,f,c,b,p,t,b,s,s,p,w,p,w,o,p,n,o,d
e,f,y,n,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,n,o,d
e,f,y,n,t,n,f,c,b,p,t,b,s,s,o,p,p,w,o,p,n,v,d
e,x,o,e,t,n,f,c,b,n,t,b,s,s,o,w,p,w,o,p,k,o,d
e,f,o,n,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,k,o,d
p,x,o,g,f,f,f,c,b,gh,e,b,o,o,o,o,p,w,o,o,o,o,p
e,f,y,e,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,n,o,d
e,x,y,g,t,n,f,c,b,n,t,b,s,s,w,o,p,w,o,p,k,o,d
e,f,y,n,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,n,v,d
e,f,y,n,t,n,f,c,b,w,t,b,s,s,o,p,p,w,o,p,k,o,d
e,f,y,g,t,n,f,c,b,w,t,b,s,s,p,o,p,w,o,p,n,o,d
p,x,o,g,f,f,f,c,b,gh,e,b,o,o,p,o,p,w,o,o,o,v,d
e,f,o,e,t,n,f,c,b,w,t,b,s,s,p,w,p,w,o,p,n,v,d
p,f,o,g,f,f,f,c,b,gh,e,b,o,o,p,o,p,w,o,o,o,v,d
e,f,y,g,t,n,f,c,b,o,t,b,s,s,p,p,p,w,o,p,n,o,d
e,f,y,g,t,n,f,c,b,n,t,b,s,s,o,o,p,w,o,p,n,v,d
e,f,o,g,t,n,f,c,b,o,t,b,s,s,p,w,p,w,o,p,k,o,d
p,f,o,y,f,f,f,c,b,gh,e,b,o,o,p,o,p,w,o,o,o,v,p
e,x,y,n,t,n,f,c,b,n,t,b,s,s,o,w,p,w,o,p,n,v,d
e,f,y,g,t,n,f,c,b,p,t,b,s,s,o,o,p,w,o,p,n,o,d
p,f,o,g,f,f,f,c,b,gh,e,b,o,o,o,o,p,w,o,o,o,v,d
e,f,y,n,t,n,f,c,b,w,t,b,s,s,o,w,p,w,o,p,k,v,d
p,x,o,g,f,o,f,w,n,o,e,b,s,s,w,w,p,w,o,p,k,o,d
e,f,y,e,t,n,f,c,b,w,t,b,s,s,p,w,p,w,o,p,n,o,d
p,x,s,w,f,o,f,w,n,gh,e,b,s,s,w,w,p,w,o,p,k,o,d
e,f,y,n,t,n,f,c,b,n,t,b,s,s,w,p,p,w,o,p,k,v,d
p,x,s,w,f,o,f,c,n,n,e,b,s,s,w,w,p,w,o,p,n,v,d
e,f,y,e,t,n,f,c,b,p,t,b,s,s,p,p,p,w,o,p,n,o,d
e,f,o,g,t,n,f,c,b,o,t,b,s,s,w,o,p,w,o,p,n,v,d
e,f,o,e,t,n,f,c,b,p,t,b,s,s,p,w,p,w,o,p,k,o,d
e,f,y,e,t,n,f,c,b,w,t,b,s,s,o,w,p,w,o,p,n,o,d
p,x,s,g,f,o,f,c,n,p,e,b,s,s,w,w,p,w,o,p,k,o,d
e,f,y,e,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,k,o,d
e,f,y,e,t,n,f,c,b,n,t,b,s,s,o,o,p,w,o,p,k,v,d
p,x,o,o,f,o,f,w,n,n,e,b,s,s,w,w,p,w,o,p,k,v,d
e,f,o,e,t,n,f,c,b,o,t,b,s,s,p,p,p,w,o,p,k,o,d
p,x,s,o,f,o,f,c,n,o,e,b,s,s,w,w,p,w,o,p,n,v,d
e,f,o,e,t,n,f,c,b,w,t,b,s,s,p,o,p,w,o,p,k,o,d
p,f,o,g,f,f,f,c,b,gh,e,b,o,o,o,p,p,w,o,o,o,o,g
e,f,y,g,t,n,f,c,b,p,t,b,s,s,o,p,p,w,o,p,n,o,d
p,x,o,g,f,f,f,c,b,gh,e,b,o,o,o,p,p,w,o,o,o,o,g
e,f,y,n,t,n,f,c,b,n,t,b,s,s,p,p,p,w,o,p,k,v,d
e,f,y,e,t,n,f,c,b,o,t,b,s,s,p,p,p,w,o,p,n,v,d
e,f,y,n,t,n,f,c,b,o,t,b,s,s,p,p,p,w,o,p,k,v,d
p,x,s,o,f,o,f,w,n,gh,e,b,s,s,w,w,p,w,o,p,k,o,d
p,x,y,g,f,f,f,c,b,gh,e,b,o,o,o,p,p,w,o,o,o,o,p
e,f,o,e,t,n,f,c,b,p,t,b,s,s,o,p,p,w,o,p,n,v,d
e,f,o,g,t,n,f,c,b,w,t,b,s,s,w,w,p,w,o,p,k,v,d
e,f,y,g,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,k,v,d
e,f,y,e,t,n,f,c,b,p,t,b,s,s,o,w,p,w,o,p,n,o,d
e,f,y,e,t,n,f,c,b,o,t,b,s,s,w,w,p,w,o,p,k,v,d
e,x,o,g,t,n,f,c,b,n,t,b,s,s,w,p,p,w,o,p,n,o,d
p,x,o,g,f,f,f,c,b,gh,e,b,o,o,o,p,p,w,o,o,o,o,d
e,x,y,n,t,n,f,c,b,o,t,b,s,s,o,p,p,w,o,p,n,o,d
e,f,y,e,t,n,f,c,b,o,t,b,s,s,w,p,p,w,o,p,k,o,d
e,f,o,e,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,k,o,d
p,x,o,w,f,o,f,c,n,n,e,b,s,s,w,w,p,w,o,p,k,v,d
e,f,y,e,t,n,f,c,b,p,t,b,s,s,o,p,p,w,o,p,k,o,d
e,f,y,g,t,n,f,c,b,p,t,b,s,s,w,w,p,w,o,p,n,o,d
p,x,o,g,f,f,f,c,b,p,e,b,o,o,o,o,p,w,o,o,o,o,g
e,f,y,g,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,n,o,d
p,x,s,w,f,o,f,w,n,n,e,b,s,s,w,w,p,w,o,p,k,v,d
e,f,o,e,t,n,f,c,b,n,t,b,s,s,p,p,p,w,o,p,k,v,d
p,x,s,w,f,o,f,c,n,n,e,b,s,s,w,w,p,w,o,p,k,o,d
p,x,o,g,f,f,f,c,b,gh,e,b,o,o,p,p,p,w,o,o,o,v,d
p,x,o,g,f,f,f,c,b,gh,e,b,o,o,o,p,p,w,o,o,o,o,d
e,f,y,g,t,n,f,c,b,o,t,b,s,s,o,o,p,w,o,p,n,v,d
e,f,y,g,t,n,f,c,b,p,t,b,s,s,w,o,p,w,o,p,n,v,d
e,f,y,e,t,n,f,c,b,p,t,b,s,s,p,w,p,w,o,p,n,o,d
e,f,y,e,t,n,f,c,b,p,t,b,s,s,w,o,p,w,o,p,k,o,d
p,x,o,g,f,f,f,c,b,gh,e,b,o,o,o,o,p,w,o,o,o,v,p
e,f,o,e,t,n,f,c,b,o,t,b,s,s,p,w,p,w,o,p,n,o,d
e,f,o,e,t,n,f,c,b,n,t,b,s,s,o,p,p,w,o,p,k,o,d
p,x,y,g,f,f,f,c,b,gh,e,b,o,o,o,o,p,w,o,o,o,v,g
e,f,o,e,t,n,f,c,b,o,t,b,s,s,w,o,p,w,o,p,k,o,d
p,x,o,g,f,o,f,w,n,p,e,b,s,s,w,w,p,w,o,p,n,o,d
e,f,y,g,t,n,f,c,b,o,t,b,s,s,o,w,p,w,o,p,k,o,d
e,f,y,e,t,n,f,c,b,w,t,b,s,s,o,o,p,w,o,p,n,o,d
e,f,y,e,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,n,o,d
e,f,y,g,t,n,f,c,b,w,t,b,s,s,w,p,p,w,o,p,k,o,d
e,x,o,e,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,n,o,d
e,f,y,g,t,n,f,c,b,o,t,b,s,s,p,w,p,w,o,p,k,o,d
p,x,s,o,f,o,f,c,n,p,e,b,s,s,w,w,p,w,o,p,k,o,d
e,f,y,n,t,n,f,c,b,o,t,b,s,s,w,p,p,w,o,p,n,v,d
p,x,o,g,f,f,f,c,b,p,e,b,o,o,o,o,p,w,o,o,o,o,g
e,f,y,e,t,n,f,c,b,n,t,b,s,s,w,p,p,w,o,p,k,v,d
e,f,y,g,t,n,f,c,b,w,t,b,s,s,o,w,p,w,o,p,n,v,d
e,f,o,e,t,n,f,c,b,n,t,b,s,s,p,o,p,w,o,p,n,v,d
p,x,s,w,f,o,f,w,n,o,e,b,s,s,w,w,p,w,o,p,n,v,d
p,x,o,w,f,o,f,w,n,n,e,b,s,s,w,w,p,w,o,p,n,v,d
e,x,y,n,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,n,v,d
e,f,o,e,t,n,f,c,b,w,t,b,s,s,p,o,p,w,o,p,k,v,d
e,f,y,e,t,n,f,c,b,w,t,b,s,s,o,p,p,w,o,p,k,v,d
e,x,y,g,t,n,f,c,b,o,t,b,s,s,o,p,p,w,o,p,n,o,d
p,x,o,g,f,f,f,c,b,p,e,b,o,o,o,p,p,w,o,o,o,v,d
p,x,o,w,f,o,f,w,n,n,e,b,s,s,w,w,p,w,o,p,k,v,d
e,f,y,n,t,n,f,c,b,w,t,b,s,s,w,w,p,w,o,p,k,o,d
e,f,o,e,t,n,f,c,b,w,t,b,s,s,o,o,p,w,o,p,k,v,d
p,x,o,w,f,o,f,w,n,o,e,b,s,s,w,w,p,w,o,p,k,v,d
p,x,s,g,f,o,f,w,n,p,e,b,s,s,w,w,p,w,o,p,k,o,d
e,x,y,e,t,n,f,c,b,p,t,b,s,s,p,p,p,w,o,p,k,v,d
p,x,o,g,f,f,f,c,b,gh,e,b,o,o,o,p,p,w,o,o,o,v,d
p,x,o,g,f,o,f,c,n,p,e,b,s,s,w,w,p,w,o,p,n,v,d
p,x,o,g,f,f,f,c,b,gh,e,b,o,o,o,p,p,w,o,o,o,v,d
p,x,s,g,f,o,f,c,n,n,e,b,s,s,w,w,p,w,o,p,n,v,d
e,x,o,g,t,n,f,c,b,w,t,b,s,s,p,o,p,w,o,p,k,v,d
p,x,o,o,f,o,f,c,n,o,e,b,s,s,w,w,p,w,o,p,k,o,d
e,f,o,e,t,n,f,c,b,n,t,b,s,s,o,p,p,w,o,p,n,v,d
p,x,s,o,f,o,f,c,n,n,e,b,s,s,w,w,p,w,o,p,k,v,d
p,x,o,g,f,o,f,w,n,p,e,b,s,s,w,w,p,w,o,p,k,o,d
e,f,y,e,t,n,f,c,b,p,t,b,s,s,o,o,p,w,o,p,k,o,d
p,x,o,g,f,o,f,c,n,n,e,b,s,s,w,w,p,w,o,p,k,o,d
p,x,s,g,f,o,f,w,n,n,e,b,s,s,w,w,p,w,o,p,k,v,d
e,f,y,g,t,n,f,c,b,o,t,b,s,s,w,o,p,w,o,p,n,o,d
e,f,y,n,t,n,f,c,b,o,t,b,s,s,o,w,p,w,o,p,n,o,d
p,x,o,g,f,o,f,w,n,gh,e,b,s,s,w,w,p,w,o,p,n,o,d
e,f,o,e,t,n,f,c,b,p,t,b,s,s,w,o,p,w,o,p,k,v,d
p,x,s,w,f,o,f,c,n,n,e,b,s,s,w,w,p,w,o,p,n,o,d
e,f,y,n,t,n,f,c,b,w,t,b,s,s,o,o,p,w,o,p,k,v,d
p,x,o,g,f,f,f,c,b,gh,e,b,o,o,o,o,p,w,o,o,o,v,d
p,f,y,g,f,f,f,c,b,gh,e,b,o,o,o,o,p,w,o,o,o,o,g
e,f,y,g,t,n,f,c,b,n,t,b,s,s,p,o,p,w,o,p,k,v,d
p,x,o,g,f,f,f,c,b,gh,e,b,o,o,o,o,p,w,o,o,o,v,g
e,f,y,g,t,n,f,c,b,p,t,b,s,s,o,w,p,w,o,p,n,v,d
p,x,o,g,f,f,f,c,b,gh,e,b,o,o,o,o,p,w,o,o,o,o,g
p,f,o,g,f,f,f,c,b,p,e,b,o,o,o,p,p,w,o,o,o,o,p
e,f,o,e,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,k,v,d
e,f,o,g,t,n,f,c,b,w,t,b,s,s,o,o,p,w,o,p,k,v,d
p,x,o,w,f,o,f,c,n,p,e,b,s,s,w,w,p,w,o,p,n,v,d
e,f,o,g,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,n,o,d
p,x,o,g,f,f,f,c,b,p,e,b,o,o,o,p,p,w,o,o,o,o,p
p,x,y,y,f,f,f,c,b,gh,e,b,o,o,o,o,p,w,o,o,o,v,d
p,f,y,g,f,f,f,c,b,p,e,b,o,o,o,p,p,w,o,o,o,o,p
p,x,o,y,f,f,f,c,b,p,e,b,o,o,p,o,p,w,o,o,o,v,g
p,x,o,w,f,o,f,w,n,gh,e,b,s,s,w,w,p,w,o,p,n,v,d
p,x,y,y,f,f,f,c,b,gh,e,b,o,o,o,o,p,w,o,o,o,o,d
p,x,y,y,f,f,f,c,b,gh,e,b,o,o,o,p,p,w,o,o,o,v,d
p,x,o,y,f,f,f,c,b,gh,e,b,o,o,o,o,p,w,o,o,o,v,p
p,f,o,y,f,f,f,c,b,gh,e,b,o,o,p,o,p,w,o,o,o,v,d
p,f,o,y,f,f,f,c,b,gh,e,b,o,o,o,o,p,w,o,o,o,o,d
e,f,y,g,t,n,f,c,b,n,t,b,s,s,w,o,p,w,o,p,k,o,d
p,x,y,g,f,f,f,c,b,gh,e,b,o,o,o,o,p,w,o,o,o,o,g
p,f,o,y,f,f,f,c,b,p,e,b,o,o,o,o,p,w,o,o,o,o,p
p,f,o,y,f,f,f,c,b,gh,e,b,o,o,p,o,p,w,o,o,o,o,g
e,x,o,g,t,n,f,c,b,w,t,b,s,s,w,w,p,w,o,p,k,o,d
e,f,y,n,t,n,f,c,b,n,t,b,s,s,w,o,p,w,o,p,n,v,d
e,f,y,e,t,n,f,c,b,n,t,b,s,s,w,p,p,w,o,p,n,v,d
p,x,y,y,f,f,f,c,b,gh,e,b,o,o,o,p,p,w,o,o,o,v,g
p,f,y,g,f,f,f,c,b,gh,e,b,o,o,o,o,p,w,o,o,o,v,g
p,f,y,g,f,f,f,c,b,gh,e,b,o,o,o,o,p,w,o,o,o,v,d
e,f,y,e,t,n,f,c,b,w,t,b,s,s,p,w,p,w,o,p,k,o,d
p,f,y,g,f,f,f,c,b,p,e,b,o,o,o,o,p,w,o,o,o,v,g
e,f,o,e,t,n,f,c,b,n,t,b,s,s,o,w,p,w,o,p,k,v,d
e,f,o,g,t,n,f,c,b,p,t,b,s,s,o,w,p,w,o,p,k,v,d
e,f,o,g,t,n,f,c,b,w,t,b,s,s,o,p,p,w,o,p,n,v,d
p,x,o,g,f,f,f,c,b,p,e,b,o,o,o,o,p,w,o,o,o,o,d
p,x,y,y,f,f,f,c,b,p,e,b,o,o,o,o,p,w,o,o,o,o,g
p,f,o,y,f,f,f,c,b,gh,e,b,o,o,o,o,p,w,o,o,o,o,g
e,f,y,e,t,n,f,c,b,p,t,b,s,s,o,p,p,w,o,p,n,v,d
p,x,o,y,f,f,f,c,b,gh,e,b,o,o,p,o,p,w,o,o,o,o,d
p,f,y,g,f,f,f,c,b,gh,e,b,o,o,p,o,p,w,o,o,o,o,p
p,f,o,y,f,f,f,c,b,gh,e,b,o,o,p,p,p,w,o,o,o,v,g
p,f,y,y,f,f,f,c,b,gh,e,b,o,o,p,o,p,w,o,o,o,v,d
p,x,y,g,f,f,f,c,b,p,e,b,o,o,o,o,p,w,o,o,o,o,p
p,f,o,y,f,f,f,c,b,gh,e,b,o,o,o,o,p,w,o,o,o,v,p
p,x,s,o,f,o,f,c,n,gh,e,b,s,s,w,w,p,w,o,p,n,o,d
p,x,y,y,f,f,f,c,b,p,e,b,o,o,o,o,p,w,o,o,o,v,g
e,f,o,e,t,n,f,c,b,o,t,b,s,s,o,o,p,w,o,p,k,v,d
e,f,y,e,t,n,f,c,b,n,t,b,s,s,o,p,p,w,o,p,k,o,d
p,x,o,o,f,o,f,c,n,n,e,b,s,s,w,w,p,w,o,p,n,v,d
p,x,o,y,f,f,f,c,b,gh,e,b,o,o,o,o,p,w,o,o,o,v,g
p,f,y,g,f,f,f,c,b,p,e,b,o,o,o,p,p,w,o,o,o,v,g
e,x,y,g,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,k,o,d
e,f,o,e,t,n,f,c,b,p,t,b,s,s,w,o,p,w,o,p,n,o,d
p,f,y,g,f,f,f,c,b,p,e,b,o,o,o,o,p,w,o,o,o,v,d
e,f,y,g,t,n,f,c,b,o,t,b,s,s,w,o,p,w,o,p,n,v,d
p,x,o,y,f,f,f,c,b,gh,e,b,o,o,o,p,p,w,o,o,o,v,d
p,f,y,g,f,f,f,c,b,gh,e,b,o,o,o,o,p,w,o,o,o,o,g
e,f,o,e,t,n,f,c,b,p,t,b,s,s,o,o,p,w,o,p,n,v,d
p,x,y,y,f,f,f,c,b,gh,e,b,o,o,o,o,p,w,o,o,o,v,g
p,f,o,y,f,f,f,c,b,gh,e,b,o,o,o,o,p,w,o,o,o,o,g
p,x,y,y,f,f,f,c,b,p,e,b,o,o,p,p,p,w,o,o,o,v,g
p,f,o,g,f,f,f,c,b,gh,e,b,o,o,p,o,p,w,o,o,o,o,g
p,x,s,o,f,o,f,w,n,n,e,b,s,s,w,w,p,w,o,p,n,o,d
p,x,o,g,f,o,f,c,n,gh,e,b,s,s,w,w,p,w,o,p,k,o,d
p,x,y,g,f,f,f,c,b,gh,e,b,o,o,o,p,p,w,o,o,o,v,p
p,x,y,y,f,f,f,c,b,gh,e,b,o,o,o,p,p,w,o,o,o,o,p
p,f,o,g,f,f,f,c,b,gh,e,b,o,o,p,o,p,w,o,o,o,v,d
e,f,y,g,t,n,f,c,b,o,t,b,s,s,w,w,p,w,o,p,n,v,d
p,x,s,g,t,f,f,c,b,w,t,b,o,s,w,w,p,w,o,p,o,v,o
p,x,y,y,f,f,f,c,b,gh,e,b,o,o,p,o,p,w,o,o,o,o,d
e,f,o,g,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,k,v,d
p,f,o,y,f,f,f,c,b,gh,e,b,o,o,p,o,p,w,o,o,o,o,d
